id,member,nickname,rating,contents,menus,dateText
2020070500092233,161029003755,shuv****,5,"보통맛도 매콤 하네요 ㅠㅠ 부드러운 살 보단 오늘 좀 퍽퍽살이 비율이 커서 아쉬웠지만 밥도 꾹꾹 눌러담아주시고 소스도 요청사항대로 많이 주셔서 배부르게 잘먹었습니다 ^.^",순살양념치킨,"지난 달"
2020070500051356,180213011590,아배고프다,5,맛있었습니다!!,순살양념치킨,"지난 달"
2020070500023675,190613003075,에리,5,"오랜만에 시켰는데 맛있어용 역시 지코바",양념치킨,"지난 달"
2020070400257793,180708009319,아나이스,5,"넘 맛있었어요!! 또 주문할게요:!",순살양념치킨,"지난 달"
2020070400226242,181030008236,후렌치파이,3,,양념치킨,"지난 달"
2020070400213331,200704011589,JIMINI,5,"밥도 서비스로 주고 맛도 있어요 다음에  매운맛으로 먹어볼게요",순살양념치킨,"지난 달"
2020070400165566,160607002399,gywl****,5,"맛잇어용 ㅎ",양념치킨,"지난 달"
2020070300147778,181107002508,sopsuny,5,"지인 통해서 알게 됐는데 너무 맛나요 ㅎㅎ 배달도 빠르고 떡도 너무 많이 주시고 맛있어요!! 자주 먹고 있습니당 ㅎㅎ너무 순삭해서 사진을 못찍었네요",순살양념치킨,"지난 달"
2020070300119282,171019007035,파워솜사탕,5,"항상친절하고 맛있어요! 배달도 빨라서 좋아요",양념치킨,"지난 달"
2020070200185828,190809009294,금동엄마써니,5,"배달도 엄청 빨랏고 맛있었어요",순살양념치킨,"지난 달"
2020070200149082,181113011661,bum0401,5,,양념치킨,"지난 달"
2020070200115607,190719012031,sooa,4,"매운맛으로 주문했는데 다른 지점보다 안맵고 ㅜ 그냥 보통맛 같아요! 양념도 부족해요 ㅜ",순살양념치킨,"지난 달"
2020070200059125,190105000632,wlwlgusld,5,"넘넘 맛있어요~~!!",순살양념치킨,"지난 달"
2020070100220050,190515020529,최기사,5,"처음 시켜먹었는데 진짜 맛있네요!!
서비스 공기밥도 잘먹었습니다~
자주 먹어야겠네요 ㅎㅎ",순살양념치킨,"지난 달"
2020070100216682,170105009202,mjki****,5,"너무 맛있게 잘먹었습니다!!",양념치킨,"지난 달"
2020070100090828,190107002727,배고프다,5,"역시 치밥은 지코바죠!!
맛있었습니다:

+그런데 콜라가 이상해요ㅠㅠ추가금 내고 큰 거로 시켰는데 탄산이 하나도 없는 설탕물로 왔네요...윗 부분에 공간이 많이 남아있길래 미개봉 상태인거 체크하고 열었기에 가게 잘못이라고 생각하진 않지만 한 번 확인해보시는 게 어떨까 싶어서 리뷰 남겨요!!",순살양념치킨,"지난 달"
2020070100055625,181021007536,와꾸,5,,순살양념치킨,"지난 달"
2020063000206536,171102007115,82,5,"매콤한 치킨 느끼한 맛도 없고
완전 입맛 저격~~",양념치킨,"2개월 전"
2020063000169247,171211005819,보래미,5,,양념치킨,"2개월 전"
2020063000058496,170103005475,kyj_****,5,"공기밥도 서비스로 주시고 배달도 깔끔하고 치킨도 역시 맛나구 최공최공👍🏻",순살양념치킨,"2개월 전"
2020063000054483,171206012532,이주현,5,"비오는 날에도 빠른 배송과 따뜻한 음식 감사합니다^^",순살양념치킨,"2개월 전"
2020063000030484,190113003691,바케,5,"역시 지코바 매콤하고 밥이랑 비벼먹으면 더 맛있어요!!!",양념치킨,"2개월 전"
2020062900217996,190421021423,glycolix11,4,"양 많아요.~ 양념 많이 달라구 했는데 바닥정도로만 있어서 조금 실망했지만 맛있게 먹었어요~ 비가 와서 그런지 바닥에 양념이 좀 새서 ㅜㅜ 아무튼 잘 먹었습니다",순살양념치킨,"2개월 전"
2020062900187351,190524002609,제인,2,"김다빠지고 완전 미지근한 콜라와서 실망입니다
무슨 콜라가 김다빠져서오는지...당황스럽네요
치킨 맛잇긴한데 양념소스도 너무 적고 살이 너무 퍽퍽해요
치킨보다 떡이 맛잇네요
간잘배이게 조리해주시지..ㅠ 너무아쉬움만남네요
원래 지코바 맛잇엇는데...담엔 순살로 걍 시키렵니다
양념잘배이게 신경써주세요 그리고 양념이 많아야 치밥할텐데 치밥하기엔 양념소스가 너무너무 적어요ㅠㅠㅠㅠㅠㅠ
사진만 그럴싸하게나왓네요",양념치킨,"2개월 전, 수정됨"
2020062900122733,181130003898,조보아,5,잘먹엇습니다!,순살양념치킨,"2개월 전"
2020062900119743,190424006992,우우ㅜ우웅,5,"역시 지코바는 맛있어용",순살양념치킨,"2개월 전"
2020062900107853,180617003663,오리,5,맛있습니다.,순살양념치킨,"2개월 전"
2020062900041379,181117004746,Robin,5,"밥 비벼먹기 아주 좋아요!",순살양념치킨,"2개월 전"
2020062800268589,170219011336,tnsk****,5,"순한맛도 꽤 끝맛이 맵싹해서 깔끔하네요
양념이 약간 간장닭볶음탕? 찜닭  느낌이라 밥이랑 잘어울려요 양도 많아서 남은 반은 내일 아침으로 먹으려구요",순살양념치킨,"2개월 전"
2020062800190567,171231015278,lafin,5,"서비스 밥까지 잘 먹었습니다.",순살양념치킨,"2개월 전"
2020062800171553,160709005246,ㅇㅅㅇ,5,"맛있게 잘 먹었습니다!",순살양념치킨,"2개월 전"
2020062800161409,190417013222,popomons,5,"앙념 맛있어요~~~",양념치킨,"2개월 전"
2020062800010628,140822002308,맛있으면0kcal,5,"맛있게 잘 먹었습니다
서비스로 주신 밥이 너무 맛있어요 흑미밥 짱><",순살양념치킨,"2개월 전"
2020062700255491,180812001446,떡볶이약혼녀,5,"너무 맛있어요!!!",순살양념치킨,"2개월 전"
2020062700125706,180113024077,먹는건자신있다,5,"먹다가 리뷰 올리려고 찍었어요 ㅋㅋㅋ
양념 정말 싹쓸이 했습니다! 밥 순삭
밥도둑",순살양념치킨,"2개월 전"
2020062700122550,180214007101,쭈똥팔구,5,"역시 지코바는 순살양념 매콤한 맛이 국룰..",순살양념치킨,"2개월 전"
2020062700041149,160520002754,핸,5,"지코바는 사랑이죠~~🥰
리뷰이벤트 공기밥이 흑미밥이여서 더 만족스러워요~💙💙",순살양념치킨,"2개월 전"
2020062700041025,170710009373,오리,5,"사진을 못찍고 다 먹었지만 진짜 너무 맛있었어요ㅠ 매운맛도 그렇게 엄청 매운편은 아니지만 보통맛이 딱 부담없이 맛있게 매콤해서 앞으로도 보통으로 자주 시켜먹을것 같아요! 잘먹었습니다~~!",순살양념치킨,"2개월 전"
2020062600165632,160607002399,gywl****,5,👍🏻👍🏻👍🏻👍🏻👍🏻,양념치킨,"2개월 전"
2020062600164553,190815037662,화려한군침,5,"진짜 맛있어요ㅎㅎ 시간 맞춰 준비해주시고~~ 덕분에 불금 잘 보냈습니다!!!!",양념치킨,"2개월 전"
2020062600161711,171228014856,샤라포바,5,"아주 맛있었어요!",순살소금구이,"2개월 전"
2020062600161220,200112005946,하라짱,5,,순살양념치킨,"2개월 전"
2020062500193822,180124008253,뚝따이,5,"넘 맛잇어요 ㅋㅋㅋㅋㅋ ❤ 담에 또 먹고싶어요 ㅋㅋㅋ",순살양념치킨,"2개월 전"
2020062500194473,200119014994,빨판상어,5,,순살양념치킨,"2개월 전"
2020062500180102,170806003084,다다다,5,"지코바는 언제나 진리죠!",순살양념치킨,"2개월 전"
2020062500037722,190716001623,민징,5,"옴뇸념 맛있어요",순살양념치킨,"2개월 전"
2020062500018867,180915018005,엉덩이킥,5,,공기밥,"2개월 전"
2020062400122403,170724000948,kim8****,5,"처음시켜 먹어봤는데 진짜 맛있네요~",순살양념치킨,"2개월 전"
2020062400121422,170129001551,맛집찾자,5,,순살양념치킨,"2개월 전"
2020062400040514,170721007994,고기조하,5,"잘 먹었습니당!",양념치킨,"2개월 전"
2020062400039553,160327002090,didd****,5,"갓코바 맛있게 잘 먹었습니다",순살양념치킨,"2개월 전"
2020062400003645,161011003907,co_c****,5,"졸맛탱탱 !!! 후 지코바 양념순살은 ㄹㅇ밥도둑",순살양념치킨,"2개월 전"
2020062300182769,180117001997,주주,5,"넘 맛있어서 앉은자리에서 뚝딱했어요... 또 시켜먹고싶어요ㅠㅠㅠㅠㅠㅠ",순살양념치킨,"2개월 전"
2020062300141109,150923002256,호록로로로록,5,"맛있어요! 맛있게 매워서 좋고 공기밥,,,비벼먹으면 꿀맛",양념치킨,"2개월 전"
2020062300077150,171019007035,파워솜사탕,5,"항상 맛잇어요 배달도 완전빠르고!",양념치킨,"2개월 전"
2020062300015427,150625000389,숏돼지,2,"지코바순살 항상 감동하며 맛있게 먹었었어요.
오랜만에 먹는데 살도 그렇고 양념도 그렇고 맛이 없네요.. 실망스러웠습니다.",순살양념치킨,"2개월 전"
2020062200180095,170903002779,갱구갱구,5,"항상 맛있는 지코바... 오늘따라 떡이 너무 맛잇었어요 (물론 치킨도!! 번창하세요~~~",순살양념치킨,"2개월 전"
2020062200159264,181020003665,Focus,5,"항상 너무 맛나요 ㅎㅎ 또먹을께요",순살양념치킨,"2개월 전"
2020062200132249,200527005728,냥냥,5,"오우 제일 맛있었어요!!!!",순살양념치킨,"2개월 전"
2020062200040551,181111019198,자전거왕진,5,"지코바는 역시 배신하는법이 없네요ㅎㅎ
존맛🤪",순살양념치킨,"2개월 전"
2020062100285309,171102007115,82,5,"매콤한맛  느끼하지 않아서 맛나네요.",양념치킨,"2개월 전"
2020062100082713,201302220099,배달맛집블러거,5,"치밥은지코바
리뷰밥이안와서다시갖다주심
알바생응대가별루..
알바하는입장인건알지만
리뷰밥이안간것이니
그냥먹어라라는뉘앙스..
사장님도시간걸릴거라는답변..
끝내는밥을직접갖다주시긴했지만
기분은별로..",순살양념치킨,"2개월 전"
2020062100074434,190816007790,응엉이,5,"처음먹는데 개맛있네요 진심..",순살양념치킨,"2개월 전"
2020062100036265,181002001179,우정윤,5,"역시 지코바ㅠㅠㅠㅠ넘 맛있었어요ㅠㅠㅠ담에 또 시킬게요ㅠㅠㅠ!!! 담엔 마운맛 시켜모려구요!!",순살양념치킨,"2개월 전"
2020062000276651,190416004123,청랑,1,"저만 그런가요ㅠ 
양념 다세고 밥은 떡이고
치킨 어떤건 부드럽고 어떤건 딱딱해요.",순살양념치킨,"2개월 전"
2020062000263886,160116000333,라이더,5,"원래 순살매니아라 순살이 다떨어져서 뼈시켯네요ㅠ
맛도잇고 밥도둑인데 허나 저는 순살이 더 좋은가봅니다 ㅠ",순살양념치킨,"2개월 전"
2020062000247747,201407081265,참치회,5,"늘 잘먹고 있습니다",순살양념치킨,"2개월 전"
2020062000244580,141020000696,카스테라,5,맛있어요~,순살양념치킨,"2개월 전"
2020062000214056,200607012514,포토그래퍼,5,"배달도 빠른 편이였고 맛있게 먹었습니다 ^^",순살양념치킨,"2개월 전"
2020062000092116,190719007722,메이,5,"오~ 양념 치킨 최고에요! 치킨은 딴 식구 먹고 전 양념이 맛잇어 밥을 비벼먹엇답니다~ 또 생각나는 맛이에요 잘 먹었습니다~~",순살양념치킨,"2개월 전"
2020062000012278,170730004785,rhym****,5,"굿굿굿굿굿 언제나 맛있어요. 밥비벼먹는 치킨",양념치킨,"2개월 전"
2020061900192041,190915015661,유유,5,"2일전에 시켰는데 지금 쓰네요
맛있어서 너무 좋은 지코바치킨!!!근데
큰 콜라가 안왔어요ㅜㅜ",순살양념치킨,"2개월 전, 수정됨"
2020061900173709,181127003179,뱅뱅,5,"치밥하면 지코바! 지코바 덕분에 즐거운 금요일밤 보내구 있습니다~",순살양념치킨,"2개월 전"
2020061900119598,180603013534,세라비,4,"제가 지점을 잘못시켰는지 거리가 멀은지 많이 식어서왔어요ㅠ 안식었다면 더 맛있었을꺼같아요",순살양념치킨,"2개월 전"
2020061900098761,200527005728,냥냥,5,"또 먹고 싶어요 ㅠㅠ",순살양념치킨,"2개월 전"
2020061900055098,160915006948,aaaz****,5,넘모맛있자너,양념치킨,"2개월 전"
2020061800192373,181130003898,조보아,5,"맛있어요 ㅎㅎ",순살양념치킨,"2개월 전"
2020061700212212,160701005953,아임그루트,5,"아 밥한공기 순사크..",순살양념치킨,"2개월 전"
2020061700200684,160607002399,gywl****,5,맛잇어요ㅎㅎ,양념치킨,"2개월 전"
2020061700141196,170129001551,맛집찾자,5,,순살양념치킨,"2개월 전"
2020061700037581,190415023194,다먹어버리가써,5,"소면까지 싹 비벼먹었습니다👍🏻👍🏻👍🏻👍🏻",순살양념치킨,"2개월 전"
2020061600204928,180113005174,Junwoo,5,"지코바는 언제나 옳다. 잘 먹었습니다! 오늘따라 더 맛있네요",순살양념치킨,"2개월 전"
2020061600166334,161216037988,옴뇸뇸,5,"늘...쫀맛.....첫끼는 치킨만...남은치킨과 소스는 다음날 볶음밥으로. 👍👍",순살양념치킨,"2개월 전"
2020061600148648,190925007901,야만인,5,"맛있게 잘 먹었습니다.
직접 하신 밥이 정말 맛있네요",순살양념치킨,"2개월 전"
2020061600135380,151216006082,ppin****,5,"순한맛 시켰더니 지코바 특유의 매콤함이 좀 덜했지만 역시 지코바는 맛있네요 담엔 보통맛으로 시킬래요 공기밥 주셔서 치밥 잘 먹었어요 ㅋㅋ",양념치킨,"2개월 전"
2020061600131852,190912009823,요기요요기,5,,양념치킨,"2개월 전"
2020061600067095,170129001551,맛집찾자,5,,양념치킨,"2개월 전"
2020061600020240,161215006758,김뮤직,5,"치밥엔 지코바만한게 없는거같아요 너무 맛있게 잘 먹었어요 다음 야식도 지코바 당첨!",순살양념치킨,"2개월 전"
2020061600003899,190803017083,ljmg****,2,"지코바 브랜드 자체를 좋아해서 별 2개 드리지만...
솔직히 매장 자체는 너무 실망했습니다.
찜하기 누르고 공기밥 신청했는데 오지도 않고 다른 매장(성내점보다 배달비 1000원이나 더 비싸고,
콜라도 작은 캔으로 오질 않나... 카드영수증이나 그런 전달사항도 하나도 본것 같지 않고 ..
정말 이런말 하기 죄송합니다만 성내점 월요일 휴무 아니었으면 절대 안시킵니다.
좀 다른매장하고 비교해보시면서 자기매장 문제점 확인해보셨으면 합니다.",순살양념치킨,"2개월 전"
2020061500157596,140904000627,nova****,5,"맛있게 잘먹었습니다",순살양념치킨,"2개월 전"
2020061500092290,170421005930,jsj6530,5,"항상맛있네요 자주 주문해 먹을게요",순살양념치킨,"2개월 전"
2020061500037204,140903002243,sine****,5,"보통맛이 생각보다 약해서
다음엔 매운맛도전!
지코바는진리",양념치킨,"2개월 전"
2020061500024796,160928004820,monk****,5,"맛있게 잘먹었네요 ㅎ",순살양념치킨,"2개월 전"
2020061400322733,150214003370,양양앙양,5,"맛있습니다 배달도 빨라요",순살양념치킨,"2개월 전"
2020061400311952,181118020866,Hello,1,"다 터져서왔어요 ㅜㅜㅜㅜ",순살양념치킨,"2개월 전"
2020061400287659,150921000738,와이거이거,5,"지코바 맛있어요
밥이랑 먹었어요
근데 떡이 많았어요
탄수화물 중독자는
행복합니다",순살양념치킨,"2개월 전"
2020061400041545,161028000435,블리향,5,"지코바 맛있어여~ 
기름기가 쫌 있어서 저는 밥 비벼서는 못먹고
살코기 먹고 밥 먹고 했는데도 대존맛탱
남친이는 밥 비벼 먹었음다 ㅋㅋㅋ
또 주문할께여~~",순살양념치킨,"2개월 전"
2020061400011095,190421021423,glycolix11,5,맛있어요~,순살양념치킨,"2개월 전"
2020061300306572,180819023664,칰칰,5,최고입니다....,양념치킨,"2개월 전"
2020061300233040,180515006021,롤붕이23,5,"장미아파트에서 시킨건데 빨리와서
뜨거웠어요
두번째 먹는건데 맛있네요.
번창하세요",순살양념치킨,"2개월 전"
2020061300210974,190719014002,불불,5,"맛있어요 배달도 깔끔하게오고요",순살양념치킨,"2개월 전"
2020061300188931,180124016057,koala,5,"맛있어요~!! 떡사리 추가했는데 양이 엄청 많아요 ^^ 밥도 챙겨주셔서 비벼먹으니 꿀! 친절하고 배송도 빨랐어요 다음에 또 시킬게요^^",순살양념치킨,"2개월 전"
2020061300179192,190105010014,mjin,5,"믿고 먹는지코바^^
빠른배송 감사합니다 ㅎㅎ",순살양념치킨,"2개월 전, 수정됨"
2020061300038664,180225011028,먹깨비요,5,"밥이랑 먹으니 더 맛있네요^^ 
배달도 금방 오고, 순살도 맛있었어요",순살양념치킨,"2개월 전"
2020061300011835,180315011388,개똘,5,"지코바는 진리",양념치킨,"2개월 전"
2020061200247384,180306006448,taya****,5,"항상 시켜먹는데예요 오늘도 맛있게 먹었네요~~ 근데 오늘은 좀 양이 적은느낌...ㅎㅎ 맛있으니 됐어욤",순살양념치킨,"2개월 전"
2020061200199963,180123014025,cocococo22,4,"오랜만에지코바 잘먹엇어여",양념치킨,"2개월 전"
2020061200187886,171227005958,혜원쨩,5,"와 오늘따라 더 맛있어요 밥이랑 먹으니까 더맛있네요 공기밥 주시는거 넘 좋네요 또시킬게요",순살양념치킨,"2개월 전"
2020061200167671,201405263673,뿌종원,5,"간도 정말 딱이고 무엇보다 떡이 너무 쫀득쫀득해서 맛있었어요.",순살양념치킨,"2개월 전"
2020061200135578,190915008638,바오란,5,"오랜만에 먹으니 맛있어요 배달도 빠르고 양도 푸짐 담에 또 시켜먹을께요~",순살양념치킨,"2개월 전"
2020061200081982,180727015595,mj0221,5,,순살양념치킨,"2개월 전"
2020061000228110,140822002806,llyu****,5,"밥하고 먹기 가장 좋은 치킨!! 
너무 맛있게 잘 먹었습니다~~ 
리뷰가 늦어서 죄송해용~~",양념치킨,"2개월 전"
2020061000209850,151231005810,kgbs****,5,"치밥 처음머거보는데 마싯네요 ㅎㅎ 담에 또 시키겟습니다",순살양념치킨,"2개월 전"
2020061000181854,170107007711,얌얌꿀떡,5,"오늘 처음 시켜먹었는데 진짜 제가 찾던 그 닭이에요,, 양념시키고 엄마와서 드셔보더니 한마리 더 시키라고 하셔서 추가로 이번엔 소금구이 시켰는데 와 진짜 살도 넘 부드럽고 고소하고 넘 맛있어요 ㅠㅠ 앞으로 치킨은 지코비 여기로 정착할게요 ㅠㅠ",순살양념치킨,"2개월 전"
2020061000161359,180112030949,menthol,5,"배달 빨리오면 좋긴하지만 빗길위험하니까 안전하게 오셨으면좋겠네요. 배달해주신분이 보실지는모르겠지만 넘어져서 무릎이 까진상태로 오다가 넘어지는바람에 양념이흘렀다며 죄송하다고 사과하시는데 걱정되서 리뷰남겨요. 비오는날 안다치시게 안전운전하세요!",순살양념치킨,"2개월 전"
2020061000139163,190216017206,보갱,5,"역시 맛있어요 굿굿",순살양념치킨,"2개월 전"
2020061000056708,180410004698,레몬설탕,5,"맛있었어요~밥이랑 먹기 딱 좋았어요🙂
서비스 감사합니다",순살양념치킨,"2개월 전"
2020061000051596,191211001215,뽑히킴,5,"넘넘 맛있어요 ㅠ 
생각보다 더 맛있어서 깜짝 놀랐어요!
배달도 빨리 해주시고 치밥 너무 맛있게 먹었어요!",순살양념치킨,"2개월 전"
2020060900229633,180730008000,지예원,5,,순살양념치킨,"2개월 전"
2020060900224537,140914005579,나혼산,5,"오랜만에 시켜먹었는데 굿이에요 굿~ 굿굿굿~~",순살양념치킨,"2개월 전"
2020060900207871,180503008293,냠뇸,5,맛잇어용!,양념치킨,"2개월 전"
2020060900208519,170218000683,ㅇㄱㄹㅇ,5,너무맛있게잘먹었어요~~,양념치킨,"2개월 전"
2020060900173312,180716006569,면11,1,"어제 늦은 점심 주문했어요. 사장님께 이걸 돈주고 시간 기다려 먹을 수 있는건지 여쭙고 싶네요. 예전부터 맘속에 지코바는 양념좔좔 맛있게 밥비벼먹는 아껴둔 메뉴여서 시중 치킨 먹을려다 급생각나서 시켜먹었는데요. 

치킨이 이렇게 딱딱한 이유가 뭔가요?? 닭이 작아도 맛있게 먹을 수 있어요. 그치만 치킨 모서리부분들이 전부 딱딱해서 어떻게 조리하면 이렇게 될 수 있는건지 정말 궁금해요. 
제가 먹은거랑 다른 사람들이 먹은 리뷰가 너무 상이하여 리뷰 살펴봤는데 명태조림같다는 리뷰.. 딱 그 치킨이 저한테 왔었어요. 사진에서 보시면 어떤 상태인지 아시겠지요... 
저한테 온 치킨은 그 흔한 참깨마무리도 없었고 양념윤기는 찾을수가 없었어요. 

사장님 답변 부탁드립니다.",양념치킨,"2개월 전, 수정됨"
2020060800129844,151031001203,haar****,5,"아 최고 맛있어요 ㅠㅠ
행복한 저녁이었습니다
치맥은 지코바가 최고입니다
혹시 양념만은 따로 안 파시나요?
소금구이에 양념 찍먹 하고싶은데 ㅠㅠ
아니면 반반이라두...!!! ㅠㅠ",순살양념치킨,"2개월 전, 수정됨"
2020060800128544,180725014768,냠냠뇸뇸,3,"양념맛이 나쁘지는 않은데, 끝에 몬가 탄맛인지 쓴맛인지 좀 남아서 치밥 기대하고 시켰는데 밥까지 비벼먹을 생각은 안들더라구요ㅠ 닭도 군데군데 타있고, 정체모를 시꺼먼 재도 나온걸로 봐서 저런 게 쓴맛의 이유인가 싶기도 하구요. 그래도 전반적으로 맛있어서 고기는 다 먹었는데, 다시 먹을지는 좀 아리송하네요~ 사장님이 의욕이 있으시다면 한번 재고해주실 부분이라 생각해서 올려요~",순살양념치킨,"2개월 전, 수정됨"
2020060800075859,150309000027,gdf4****,5,"역시 언제 먹어도 맛있어요 마무으리는 역시 치밥이에요 굿굿",순살양념치킨,"2개월 전"
2020060700244832,180311015233,쵸파,5,"너무 맛있어요 ㅠㅠㅠㅠ",순살양념치킨,"2개월 전"
2020060700185934,180124006848,suzie,5,,순살양념치킨,"2개월 전"
2020060700176963,180306003037,이원경,5,"항상 맛있게 잘먹고 있습니다.
서비스 공기밥은 사랑입니다 👍
번창하시고 앞으로도 잘부탁드립니다.",순살양념치킨,"2개월 전"
2020060700161089,181117009786,유저혀,5,"치킨도 맛있고 남은 양념에 밥 비벼먹으니 최고에요👍",순살양념치킨,"2개월 전"
2020060700113241,141101007697,jieu****,5,"맛있게 잘 먹었습니당 :",순살양념치킨,"2개월 전"
2020060700111175,180605005811,다용,5,"옛날에 처가집치킨 슈프림뭐시기인가 시켜먹고 집에서 만든듯한 소스맛에 충격먹어서 이렇게 맛없는 치킨도 있을수잇구나 싶어서 교촌같이 메이저치킨만 먹엇거덩요
지코바 맛잇다지만 이집을 시켜먹은적이 없으니 꽤나 고민하다가 순한맛+떡추가해서 시켯는데 먹을만해서 좋앗어요
떡 가운데에 구멍이 뚫려서 소스가 잘 베서 더 맛잇엇고 고기보다 양념맛으로 먹는거라 떡으로만 채워서 먹고싶을 정도엿음
엄마는 염지가 안됏네 뭐네 하는데 어느집치킨집이든 염지는 안하는듯ㅇㅇ
여튼 제가 거의다 먹엇는데 다음엔 중간맛으로 도전할까 생각인데 지금 너무 열받아서 또 시킬까 생각중",양념치킨,"2개월 전"
2020060700028565,181010010554,두부,5,"오랜만에 먹어도 역시 맛있네요👍",순살양념치킨,"2개월 전"
2020060600281596,201310220758,도도,5,"집앞이라̆̈ 픽업직접가서 가져오니 
나오자마자 더 뜨겁게 맛있게 먹어요
양도 많고!!
매운맛 청양고츄 많이 들어가서 좋앗음염
ㅋㅋㅋㅋ 밥도둑 인정!!!!",순살양념치킨,"2개월 전"
2020060600219974,200401014958,삼전옥탑방,4,"치밥은 진리입니다  역시 지코바 맛잇어요",순살양념치킨,"2개월 전"
2020060600125289,191107004064,뜨드드드,1,"무가 아니라 배 인가요???? 배맛 나네요
치킨은 덜 익은것 같은데영
다음부터 안시키겠습니다",양념치킨,"2개월 전"
2020060600051671,190309014525,베토벤,5,"늘 너무 맛있게 잘먹어용",순살양념치킨,"2개월 전"
2020060600036154,160915006948,aaaz****,5,맛있어요오,양념치킨,"2개월 전"
2020060600027961,190901005492,찌니이,5,"간만에.. 지코바

너무 맛있게 먹었습니다!

특히 함께주신 밥에 비벼먹는게 역시 최고👍",양념치킨,"2개월 전"
2020060500233432,171221000312,강동혁,5,"맛은 여전히 맛있습니다! 근데 오늘은 배달이 밀리셨는지 안에 양념이 다흘렀어요ㅠㅜ 그래도 맛은 명불허전!",순살양념치킨,"2개월 전"
2020060500213940,180923002938,단무징,5,"먹다가 찍었네요 맛있어요 ^^ 치밥치밥",순살양념치킨,"2개월 전"
2020060500202848,190319008678,wlfhak,5,"치밥은 역시 지코바입니다. 너무맛있어요",양념치킨,"2개월 전"
2020060500119155,181227004940,먹다뒤질듯,5,"맛있게 잘 먹었습니다!",순살양념치킨,"2개월 전"
2020060500048011,161211004837,8250****,5,"역시 치밥계의 지존입니다!!",순살양념치킨,"2개월 전"
2020060400155126,171222002257,킴뉴우,5,"지코바는 치밥이 진리",순살양념치킨,"2개월 전"
2020060400134099,190726000695,깐돌이,5,"오랜만에 지코바!!
정말 맛있게 먹었네요~^^",순살양념치킨,"2개월 전"
2020060400129714,190203013710,찬찬,5,"맛있게 잘먹었습니다~",순살양념치킨,"2개월 전"
2020060400100934,180714001933,kimij123,5,,순살양념치킨,"2개월 전"
2020060400090212,181115001245,햄햄,5,"지코바 매운맛에 빠져서 자주 시켜먹고 있어요. 송파점은 맛이 일정해서 좋아요.",순살양념치킨,"2개월 전"
2020060400072827,160514004629,jinj****,5,"양념도 적당히 들어있고 살도 부드럽고 아주 맛있게 먹었어요!",순살양념치킨,"2개월 전"
2020060400018964,180113020002,유진,5,"매콤한게 딱 좋았고 치밥으로 딱이네요 리뷰이벤트 감사합니다!",순살양념치킨,"2개월 전"
2020060300198893,180428009594,TT,4,"밥비벼먹을려고 시켰는데 기존보다 소스가 쫄아있고 닭도 약간 타있어서 좀 그랬습니다. 소스가 없어도 너무 없네요",순살양념치킨,"2개월 전"
2020060300142938,170409006858,매리언,5,,순살양념치킨,"2개월 전"
2020060300097117,181124001815,방이동식객,5,"오늘도 맛있게 잘 먹었습니다 !!",순살양념치킨,"2개월 전"
2020060300032504,170521007993,준찔이,5,"맛있게 잘먹었습니다ㅎㅎㅎㅎ",순살양념치킨,"2개월 전"
2020060300023307,160206001665,cham****,3,"공기밥 주신다더니 안주시네요ㅠㅠㅠㅠㅠㅠㅠ",순살양념치킨,"2개월 전"
2020060200212445,171003001821,뀨뀨넴,4,"양이생각보다적네요 그래도맛있어요
근데 기사분 왜 바닥에다 두고가시는지.. 조금 기뷴나쁨 
차라리 문고리에걸어도되는데 바닥에 두는건 좀..",순살양념치킨,"2개월 전"
2020060200160228,171223002151,6246****,5,"언제 먹어도 맛있어요 서비스로 주신 밥도 잘먹었습니다!",순살양념치킨,"2개월 전"
2020060200156399,190117006455,comu****,5,,양념치킨,"2개월 전"
2020060200115206,181021007536,와꾸,5,"치킨은 지코밥",순살양념치킨,"2개월 전"
2020060200032154,180118020301,eyou****,5,,순살양념치킨,"2개월 전"
2020060100171285,200105016732,팡연우,5,"주변에서 하도 추천해서 처음으로 먹어봤는데... 진심 단골될듯요..치밥에 빠졌어요..진짜 존맛!!",순살양념치킨,"2개월 전"
2020060100081734,160312004599,에짱,5,"또 시켜먹을거에용 항항",순살양념치킨,"2개월 전"
2020053100280061,151113002317,kick****,5,잘먹었슴니당,순살양념치킨,"3개월 전"
2020053100272475,160722000374,난,5,"지코바는 무조건 순살인데ㅜㅜㅜㅜㅜㅜㅜㅜㅜ
잘못봐서 뼈닭을 시켰지만 존맛이었습니당...
한강이라 배달 힘드셨을텐데 배달원분 친절하시고 엄청 빨리 오셨어요!!
잘먹었습니다 :",양념치킨,"3개월 전"
2020053100065763,190618005315,종강기념,5,"매번 맛있네요!! 잘 먹었습니다~",순살양념치킨,"3개월 전"
2020053000228520,200526002970,secret,5,,순살양념치킨,"3개월 전"
2020053000169100,180812014273,플러스긍정,5,"넘넘 맛잇어요. 치밥은 지코바가진리네요",순살양념치킨,"3개월 전"
2020053000157554,180717005547,은서,5,"매번 너무 맛잇게 먹고 잇습니다♥",순살양념치킨,"3개월 전"
2020053000097135,150729001842,z426****,4,"양념 순한맛시켰는데 애들도 잘먹네요. 서비스로 주신 딱 집밥 느낌나는 밥이랑 양념이랑 비벼서 클리어했습니다. 떡을 추가까지했는데 좀 딱딱한건 아쉬웠습니다.",순살양념치킨,"3개월 전, 수정됨"
